LOGRADOURO_NOME,LATITUDE,LONGITUDE
DA IMBUIA,-25.4359745,-49.21968160412076
IVO IONEU CROCETTI,-25.4500223,-49.2239021
SEN. ACCIOLY FILHO,,
DES. CARLOS PINHEIRO GUIMÃRAES,,
DR. SALVADOR DE MAIO,,
ALF. POLI,-25.4609829,-49.2618773
PREF. LOTHÁRIO MEISSNER,,
MARIA LUCIA LOCHER DE ATHAIDE,,
DEL. BRUNO DE ALMEIDA,,
BR-277 - CURITIBA / PONTA GROSSA,-25.4664028,-49.767092
ADOLPHO CARNIATTO,-25.4567,-49.1990402
oliveira viana,-25.4762525,-49.2581298
JOSÉ ANTONIO DOS SANTOS,-25.4653034,-49.2003153
GUILHERME KLOSS,-25.456425,-49.3458736
DES. CID CAMPELO,,
ENG. BENEDITO MÁRIO DA SILVA,-25.4693345,-49.2048478
ANTÔNIO MOREIRA LOPES,-25.4814346,-49.1948837
DR. MBÁ DE FERRANTE,-25.3878323,-49.3048764
VEREADOR VICTÒRIO JOSÈ RODA,-25.5321666,-49.3329839
EXP. ESTANISLAU WOJCIK,,
JESUÍNO MARCONDES,-25.4338944,-49.2762608
Casimiro de Abreu,-25.3976437,-49.2660629
JOÃO BATISTA BURBELLO,-25.5543156,-49.2952443
PRES. GETÚLIO VARGAS,,
JOSÉ ANTÔNIO LEPREVOST,-25.374801,-49.2338625
1º DE MAIO,-25.5162944,-49.1943593
ALM. DONADELLO,-25.54297,-49.2443658
ISALTINO ALMEIDA,-25.5374215,-49.2314495
DR. JOSÉ DE ALMEIDA PIMPÃO,,
CÂNDIDO LOPES,-25.4309429,-49.2740984
BEM ME QUER,-25.5786512,-49.3305889
JUSCELINO KUBCHEKI,,
DR. LEVY BUQUÉRA,-25.5294013,-49.2683318
diacomo santoro,,
ANTÔNIO ANTONIACOMI,-25.366049,-49.2103709
PRES. KENNEDY,,
PROF. JÚLIO THEODORICO GUIMARÃES,-25.5306286,-49.277729
ANTÔNIO ESCORSIN,-25.414766,-49.3401428
TENENTE ERNANI VIDAL,-25.4318675,-49.2559050059197
FRANCISCO FÁVARO,-25.3681734,-49.2427495
CANAL BELÉM - MARGINAL LESTE,,
GEN. OSÓRIO,-25.43303965,-49.27594794423378
PROF. JOSÉ RODRIGUES VIEIRA NETTO,,
DO JEQUITIBÁ,-25.5567474,-49.2561562
joao leopoldo jacomel,-25.4310898,-49.2037431
MTO. CARLOS FRANK,-25.5180958,-49.2304428
olivardo koronoski bueno,,
CAP. ROBERTO LOPES QUINTAS,-25.5371968,-49.2371866
COM. FRANCO,,
PROF. ELEVIR DIONYSIO,-25.4764552,-49.3159318
BR. DO RIO BRANCO,-25.0153474,-49.0788943
CANAL VILA GUAIRA,,
PE. ESTANISLAU PIASECKI,-25.4361932,-49.3581513
LÚCIO DE OLIVEIRA LARA,-25.5557626,-49.2577274
CEL. VICTOR AGNER KENDRICK,-25.5320968,-49.257285
EVELÁZIO AUGUSTO BLEY,,
PE. ALBINO VICO,,
TEN. ANTÔNIO PUPO,-25.5176802,-49.2666848
VICENTE MONTEPOLICIANO DO NASCIMENTO JUNIOR,,
PRES. ARTHUR DA SILVA BERNARDES,,
ANTONIO JERONYMO,-25.5149061,-49.3306851
PROFA. DELMINDA SANTOS FERNANDES,-25.5297422,-49.2709759
RUA CANADÁ,-25.3877423,-49.2341558
JUÁ,-25.4843453,-49.2120849
ENGS. REBOUÇAS,,
PROFA. THERESINHA DE JESUS VOIGT,-25.4456434,-49.2002817
DR. CARLOS DE CARVALHO,-25.4328629,-49.2790441
JORN. ADERBAL GAERTNER STRESSER,,
DR. DOMÍCIO COSTA,-25.510322,-49.2565573
NOSSA SENHORA DA CABEÇA,-25.4959685,-49.31335507842754
CAP. SOUZA FRANCO,-25.4305671,-49.2931084
EMÍLIA ERICHSEN,-25.4538869,-49.3551151
PREF. ERASTO GAERTNER,,
ANDRÉ PETRELLI,-25.4649808,-49.2244395
TEN. TITO TEIXEIRA DE CASTRO,-25.4953028,-49.2502301
CAPITAO QAO MILTON STRICKER,-25.579268,-49.3202193
VER. YRLAN CAVET,,
SÃO VALÉRIO,-25.4981854,-49.3446375
PROF. NIVALDO BRAGA,-25.4363909,-49.2186554
praça 3,-25.4361129,-49.2745981
Dr. Mbá de Ferrante -,-25.3878323,-49.3048764
FR. TEÓFILO,-25.5024573,-49.3019342
alexandro gleiski,,
PROFA. MARIA DE ASSUMPÇÃO,-25.4842091,-49.2500019
ANTÔNIO GEROSLAU FERREIRA,-25.4970131,-49.3552624
PEDRO KURZAVA,-25.4832568,-49.307264
eufrásio correia,-25.4371311,-49.2667891
EURIDES TITON,-25.5356809,-49.2669174
João negrao,-25.4429852,-49.2603343
Luiz Himann,,
CARLOS ANTONIO DE AZEVEDO,-25.4414433,-49.2441851
SANTA PAULINA,-25.666802,-49.334011
ÂNGELO MARQUETO,-25.4629663,-49.3673823
JOÃO GILBERTO JUSTUS,-25.4571624,-49.3144834
MAL. HERMES,-25.53281285,-49.16736187564199
ENG. JOÃO VISINONI,-25.4378069,-49.360039
PROF. PLÁCIDO E SILVA,-25.4641955,-49.2557512
VIRGÍNIA DALABONA,-25.4294704,-49.358225
DA. BÁRBARA CID,-25.4935784,-49.2241418
ENGENHEIRO ELATO SILVA,-25.4960314,-49.3396318
VISC. DE NACAR,,
D. GERALDO MICHELETTO PELLANDA,-25.5568327,-49.2617753
PROFA. ANTÔNIA REGINATO VIANNA,-25.4363954,-49.2077293
DR. JORGE MEYER FILHO,-25.44332665,-49.24078201085526
PR. ANTÔNIO POLITO,-25.527586,-49.2401264
PR. CARLOS FRANK,-25.5180958,-49.2304428
não informado,,
maria marques de camargo,-25.5351485,-49.2311308
PAULO VILIMAVICIUS,-25.5571669,-49.3179818
ANTÔNIO AUGUSTO DE BRITO,-25.5562351,-49.2792387
GOV. JORGE LACERDA,,
ANTÔNIO CLAUDINO,-25.5288282,-49.2963558
FRANCISCO RITZMANN,-25.5920933,-49.3461152
rUA LUIZ VALENZA,-25.493301,-49.3329156
JOSÉ CASAGRANDE,-25.4152456,-49.3011983
carteiro luciano ramos de oliveira,-25.3895372,-49.1745797
ALEXANDRE KAMINSKI,-25.5590473,-49.3186199
PROF. ARTHUR VIRMOND DE LACERDA,-25.4950887,-49.3564759
PACÍFICO GUIMARÃES TEIXEIRA FILHO,-25.4798142,-49.2364738
OTTO CABÉL,-25.4922097,-49.2929745
JURUAÇÚ,-25.4152106,-49.3433583
jose vieira,-25.4703632,-49.3232652
PROF. NILO BRANDÃO,-25.3879965,-49.2673075
RENÊ DESCARTES,-25.3688138,-49.2678057
joão bom,-25.45820915,-49.28383990896251
francisco fruet,-25.4854184,-49.3093656
regis bittencourt,-25.3891148,-49.1950715
Tv. Santo antônio,-25.5684548,-49.2087878
travessa santo antonio,-25.5684548,-49.2087878
DES. VATÉL GONÇALVES PEREIRA,,
CEL. JOÃO GUILHERME GUIMARÃES,-25.418758,-49.2839012
TEN. CEL. BENJAMIN LAGE,-25.4985457,-49.2185222
BRIG. EDUARDO GOMES,,
PE. GASTON,-25.5121079,-49.3230556
ARAÚJO PORTO ALEGRE,-25.458213,-49.247551
FILÓS. HUBERTO ROHDEN,,
augusto stellfeld,-25.4325585,-49.2860019
ENG. OSTOJA ROGUSKI,-25.4396809,-49.2388685
JOÃO CANDIDO DE OLIVEIRA JUNIOR,-25.4612038,-49.3518196
Ministro gabriel passos,-25.467502,-49.2380603
PROF. ÂNGELO ANTÔNIO DALLEGRAVE,-25.4266875,-49.3436065
EUGÊNIO GERALDO ZEGLIN,-25.5692162,-49.32935
JOSÉ FARIA,-25.4351748,-49.3607997
PRES. RODRIGO OTÁVIO,,
rua 14,,
CEL. VERGÍNIO LEINIG DE MELLO,-25.3660159,-49.2744686
RAyMUNDO NINA RODRIGUES,-25.4466684,-49.2172329
PE. FRANCISCO CHYLASZEK,,
REINALDO DE CARVALHO - BOLA,-25.5561956,-49.2496095
JOÃO EMIDIO NOGUEIRA,-25.3836892,-49.2203049
DR. JOÃO FLEURY DA ROCHA,-25.542832,-49.2671472
arary souto,-25.3854901,-49.2303426
INÁCIO LUSTOSA,-25.4239647,-49.2720819
PROFESSOR DR DUILIO ANIBAL CALDERARI,-25.4224229,-49.2442782
professor Alberto Piekarz,-25.3460962,-49.2626084
SANTO TÚLIO,-25.4051132,-49.3355434
MARIO MARCONDES LOBO,-25.4983004,-49.2052395
edgar moutinho zandoná,,
JORN. ARAMIS MILARCH,,
PE. JACINTO MIENSOPUST,-25.4385487,-49.3568217
MANOEL GUIDOLIN,-25.3805057,-49.3001098
Estr. Delegado Bruno de Almeida,-25.5652303,-49.315154
DR. ALUÍZIO FRANÇA,-25.4314833,-49.3098179
DESEMBARGADOR LAURO LIMA LOPES,-25.5512581,-49.2468063
santa rita,-25.5223224,-49.2007903
JOSE DA LUZ,-25.50377765,-49.32204408256959
MARINO PEREIRA JUNIOR,-25.3801824,-49.196889
CLÓVIS EDILBERTO D ASSUMPÇÃO,-25.3838017,-49.236631520054914
cleberson,,
ANGELA COSTA BAZZO,-25.38599395,-49.28329811355569
ÁLVARO BELLO SOVINSKI,-25.4992558,-49.2590663
AMAURY LANGE SILVÉRIO,,
BR. DO SERRO AZUL,,
VEREADOR JOSE MARIA DE AZEVEDO,-25.5326092,-49.2303958
JULIETA ABRÃO SADO,-25.492597,-49.2040299
DELEGADO ARMANDO JOSÉ AZEVEDO LOBO,-25.5316015,-49.2788557
CEL. ZACARIAS,-25.4483389,-49.2556218
maestro carlos frank,-25.5180958,-49.2304428
THIRSO DEL CORSO,,
RUA PADRE ESTANISLAU TRZEBIATOWSKI,-25.5207748,-49.2328774
VER. ADEODATO VOLPI,,
cel joão maria sobrinho,-25.4010871,-49.2944781
PADRE NATAL PIGATO,-25.4016651,-49.3332887
NICOLANOR SOARES,-25.4943145,-49.3015017
CEL. FRANCISCO HERÁCLITO DOS SANTOS,-25.4700296,-49.2363599
PE. ANTÔNIO,-25.4236766,-49.2638784
DEP. PINHEIRO JÚNIOR,-25.5590567,-49.2838863
MAL. RONDON,-25.4950214,-49.31730608391972
João reboli,-25.3811479,-49.2363193
JOÃO DE DEUS FLORES DE PAULA,-25.4666745,-49.1904196
RIO IGUAÇÚ,-25.5619817,-49.2238534
PROF. PEDRO VIRIATO PARIGOT DE SOUZA,-25.4405662,-49.3498134
FRANCISCO BRAGA,-25.4537319,-49.244054
benedito siqueira branco,,
JOSÉ PICUSSA,-25.4738654,-49.3612091
OSÉAS LAZZARI STOTERAU,-25.536308,-49.2783795
FREI FABIANO DE CRISTO,-25.4561236,-49.2334843
FALCÃO,-25.40977275,-49.3067294625895
MONS. CELSO,-25.4327407,-49.2700594
CARLOS EICHHORN,-25.4646997,-49.197543
MARIA DO CARMO DO AMARAL SILVA,-25.5200132,-49.2845023
JOSÉ SELLA,-25.5557355,-49.2749946
MARIA A ZARAMELLA GRANDE,,
LUIGI SCROCCARO,-25.5620891,-49.2714079
ROBERTO SIMONSEN,-25.4575127,-49.2412876
DR. BLEY ZORNIG,-25.5083343,-49.2171154
AGUINARDO AUGUSTINHO,-25.5994916,-49.3305926
ALBINO HOMANN,-25.4200876,-49.3582391
ANTÔNIO LINO DECONTO,-25.544743,-49.29155624090534
DR. BENEDICTO SIQUEIRA BRANCO,-25.5344543,-49.2397765
BR-116 - RÉGIS BITTENCOURT,-25.3803238,-49.1609838
JOÃO LEOPOLDO JACOMEL,-25.4310898,-49.2037431
Melquiades silveira do valle,,
elisa ducke warkentin,,
LEVINO SCHIER,-25.4764164,-49.2916527
NITA HUBEL,-25.5283613,-49.2996796
BRIG. FRANCO,,
dos sábias,-25.457567750000003,-49.32259143504374
Antônio F do NascimentoADO,,
SARG. FRANCISCO DA SILVA COTRIN,-25.559874,-49.3159266
ÍSIS SANSON MONTE SERRAT,-25.5569832,-49.3220837
Roberto Osório de Almeida,,
JOÃO DE PAULA CORDEIRO FILHO,-25.4917338,-49.3111607
LOURENÇO TULETZKI,-25.456209,-49.3237992
ANTONIO CARLOS SUPLICY DE LACERDA,-25.4831109,-49.1959179
CEL. JOAQUIM ANTÔNIO DE AZEVEDO,-25.5399278,-49.2484655
JOÃO SEBASTIÃO,-25.3901773,-49.2165192
PREF. ROSALDO GOMES MELLO LEITÃO,,
DR. PEDRO ZAVASKI,-25.5218111,-49.2703053
Praça osório,-25.4327509,-49.2762733
Alberto Cominese,-25.5581516,-49.3218073
DIVA CASTELLANO GIRARDI,-25.5611496,-49.2554188
JOÃO ANTÔNIO BRAGA CORTES,-25.4873695,-49.3293128
CEL. HOCHE PEDRA PIRES,-25.4533994,-49.3019401
STEFANO TRISKA,-25.359497,-49.2762967
CEL. ENÉAS,-25.427555,-49.2721292
MAL. ANOR TEIXEIRA DOS SANTOS,-25.3808077,-49.2450732
MARCIA REGINA PAVANELO,-25.4717798,-49.1894808
rua arthur manoel iversen,,
DINO BRASSAC,-25.4984163,-49.2023693
ISOLDE TEIXEIRA DOMINGUES,-25.4469423,-49.1999207
CARLOTA MION,-25.4421009,-49.3141549
INFANTE D. HENRIQUE,-25.4953941,-49.2773274
lufrido costa,-25.5391209,-49.297808
CORONEL JACKSON PITOMBO CAVALCANTE,-25.4267162,-49.2130128
HARRY BLAS GOMM,-25.4520143,-49.3085003
papa joão xxiii,-25.4482495,-49.2597971
DR. JÚLIO CÉSAR RIBEIRO DE SOUZA,-25.481256,-49.251447
PE. JOSÉ JOAQUIM GORAL,-25.3822789,-49.2725122
DR. OZÉAS SARAIVA DE ARAÚJO,-25.4890746,-49.2058571
ANTONIO LACERDA BRAGA,-25.7646332,-49.7380046
estrada velha barigui,-25.4785442,-49.3397365
IZOLINA ALVES DE FARIAS,,
VITELIO PARZIANELLO,-25.5234848,-49.2674656
JOANNA COSTA,-25.4140533,-49.3186049
IDA LEONOR MAZALOTTI SIQUEIRA,,
mauá,-25.386207,-49.1607513
JOSÉ BONIFÁCIO,-25.42882235,-49.27154910983872
josé bonifácio,-25.42882235,-49.27154910983872
xv novembro,-25.4314492,-49.2722348
JOÃO AMARAL DE ALMEIDA,-25.5186032,-49.3322691
iguaçu,-25.5345227,-49.2330381
ARCANJO SÃO MIGUEL,-25.3750978,-49.2583193
Arno Feliciano de Castilho,-25.4294103,-49.2022276
VER. OSWALDO NASCIMENTO BITTENCOURT,,
ASTOLPHO MACEDO SOUZA,-25.4060456,-49.3562039
SYNVAL STOCCHERO,-25.4791817,-49.3567205
ENG. BENEDICTO SADDOCK DE SÁ,-25.3735777,-49.2102824
SEBASTIÃO JOSÉ MARTINS,-25.4364675,-49.3459644
CAP. JOSÉ MARIA SOBRINHO,-25.4808681,-49.2703585
TANIMATSU HAMASAKI,-25.4979135,-49.2049448
PITANGAS,-25.4758445,-49.2241707
odir gomes da rocha,-25.5730389,-49.3351759
PEDRO DECONTO,-25.4267913,-49.299151701977536
JOÃO CLÁUDIO DOS SANTOS,,
JORN. ALCEU CHICHORRO,,
VESPASIANO GOMES MARTINS,-25.3658213,-49.2787348
Almirante barrosO,-25.4251435,-49.2751076
VER. ANTÔNIO CARNASCIALI,,
PRES. CARLOS CAVALCANTI,,
jose osnki,,
Rua : Paulo de Andrade,,
DES. HUGO SIMAS,,
SEN. ROBERTO GLASER,,
ANTÔNIO PASTRE,-25.4995442,-49.3453851
visconde do rio branco,-25.4225423,-49.2847894
CEL. GUILHERME THEODORO BUEST,-25.5516497,-49.2910243
ADRIANA RIBEIRO,-25.5311997,-49.3372165
SEN. CORRÊIA,,
PROF. BRAZÍLIO OVÍDIO DA COSTA,-25.4621997,-49.2955737
Moradias iguaçu,-25.4877133,-49.20276726277727
ORPHÉLIA SETTE BERALDIN,-25.5572527,-49.24513
nções unidas,,
CAP. LEÔNIDAS MARQUES,-25.4774657,-49.2170987
FERNANDO ZIBARTH,-25.4646819,-49.1954215
GRACIANE VIEIRA LOURENÇO,,
VALDOMIRO MACIEL BAPTISTA,-25.5329786,-49.2889474
JORAM LEPREVOST,-25.6007606,-49.331042
ISAÍAS FERREIRA DA SILVA,-25.4771669,-49.1958106
virgilio gomes cruzara,-25.4638483,-49.3902196
ALFREDO PUJOL,-25.4820067,-49.3459715
JORNALISTA LIONES ROCHA,-25.5939545,-49.3396311
PROF. BENEDITO NICOLAU DOS SANTOS,-25.40981655,-49.29040764876218
LUIZ CARLOS MACIEL,-25.4869,-49.340057
PROF. EURO BRANDÃO,-25.4763768,-49.2918229
JOÃO MARIA RIBAS,-25.4622081,-49.3139664
DOUTOR JEFFERSON ISAAC JOAO SCHEER,-25.4468829,-49.1994576
pintor ricardo krieguer,,
DEL. MIGUEL ZACARIAS,,
JOÃO WADOUSKI,-25.3746086,-49.2440646
CONCEIÇAO ROCHA DOS SANTOS,,
lendalva barros ferreira,,
JOÃO MEYHOFER,,
conselheiro laurindo,-25.427822,-49.2659451
PROFESSOR RUBENS REQUIAO,-25.4205422,-49.3069204
FRANCISCO SZYDLOWSKI,-25.475393,-49.3358941
OLGA LINDER MARCON,-25.446994,-49.2003675
ANTONIO MARIANO DE LIMA,-25.3820702,-49.2760215
CLAUDIONOR DE JESUS AFONSO BARBOSA,,
VANESSA NATEL DE CAMARGO,-25.4841831,-49.3080554
GEN. LUIZ CARLOS PEREIRA TOURINHO,-25.5882203,-49.3438164
DES. VIEIRA CAVALCANTI,,
DR JAZON VIEIRA DA ROCHA,-25.4663328,-49.2678121
DR. REYNALDO MACHADO,-25.4514065,-49.2563949
PROF. HUGO HOHMANN,,
CLAUDIO MENDES SOBRINHO,-25.3641933,-49.2169081
ANTÔNIO REBELATTO,-25.4937631,-49.2591037
KYONA KENDRICK VANNUCCI,-25.5050293,-49.3561636
HERMELINO ALMEIDA ROCHA,,
DR. MURICY,-25.4283381,-49.274196
CONS. LAURINDO,-25.427822,-49.2659451
DOS ALECRINS,-25.3743415,-49.2517948
PROF. JOÃO SOARES BARCELOS,-25.4741601,-49.2583296
PASSEIO PUBLICO,-25.42576875,-49.26724333840796
IAPÓ,-25.4464952,-49.2550626
ALCIONI CAMARGO DE QUEIROZ,-25.5364393,-49.2550132
ALCIDES DARCANCH,,
JOSE OSINSKI,,
JOSÉ RENNÓ PEREIRA FILHO,-25.5055794,-49.2541277
PROF. DARIO VELOSO,,
CELESTINA BORTOLETTO CAVALLIN,-25.44986865,-49.29115776996165
travessa alcione de queiroz,,
VALDEMIRO NATÁLIO BORDENOWSKI,,
CEL. JOÃO MARIA SOBRINHO,-25.4010871,-49.2944781
lourenço pinto,-25.4370877,-49.2676659
EMÍDIO NONATO DA SILVA,-25.5046078,-49.3249503
1 de setembro,-25.4321934,-49.252217
DR. ALUIZIO FRANÇA,-25.4314833,-49.3098179
tenente luiz de campos vallejo,-25.5284951,-49.2002878
rua roberto ozório de almeida,-25.5586115,-49.3134674
rosa maranho bobato,-25.5448929,-49.1655395
Francisco Kruger,-25.3391548,-49.27099
francisco gruger,,
rua da cidadania do carmo,-25.5011497,-49.237476
MARCOS ANTÔNIO MALUCELLI,-25.4886434,-49.3504693
TEREZA MAGRIN BUSO,-25.5444362,-49.2786944
VER. NICOLAU LANGE,,
Paulino de Siqueira Cortês,-25.5395631,-49.2056783
PAULINO DE SIQUEIRA CORTÊS,-25.5395631,-49.2056783
DOUTOR MANOEL MACEDO LOYOLA,-25.4172799,-49.2954496
DANIEL CESÁRIO PEREIRA,-25.3865048,-49.3325692
DESEMBARGADOR ARISTOXENES BITTENCOURT,-25.4297693,-49.2255009
PEDRO SLONGO,-25.3904402,-49.3390471
MARIA GERONASSO DO ROSARIO,-25.3747131,-49.1617947
ELBA DE PADUA LIMA,-25.50254515,-49.2912525822232
PROFESSOR ELZEÁRIO PITZ,-25.4865128,-49.3374107
DR. ALUIZIO FRANAÇA,,
DO EVANGELHO QUADRANGULAR,-25.5104137,-49.32477737823377
ANTENOR GONÇALVES FRANCO,-25.3754615,-49.2769963
ME. EMÍLIA RIQUELME,-25.5442128,-49.2771041
ÉRICO DA SILVA,-25.3631799,-49.2162148
MARINS ZANON,-25.5350625,-49.2672071
PEDRO SOBIECH,-25.4484286,-49.3430016
FLORENTINA FERNANDES CAMARGO,-25.3809801,-49.279733
ernani santiago de oliveira,-25.4167514,-49.2674729
josé ferreira rocha,-25.5314951,-49.2897869
SONIA MARIA TELICHINSKI RODRIGUES,-25.4910112,-49.1994105
IRMÃ ESTANISLAVA,-25.4244926,-49.27907731326248
NAIMEH AYOUB SARRAF,-25.4446329,-49.3156491
Praça San Martim,,
PEDRO ALEXANDRE BROTTO,-25.4040633,-49.25831701740787
Luiz Gasparin,-25.3924631,-49.0501682
PROFA. HILDA HANKE GONÇALVES,-25.4746922,-49.3398253
westphalen,-25.4400399,-49.2694534
ZAIR CANDIDO DE OLIVEIRA,-25.5921087,-49.3232492
EZEQUIEL DA COSTA RIBEIRO,-25.4672825,-49.3423003
CECILIA VIGO BRUZAMOLIN,-25.5951268,-49.3289774
PROF. RUBENS REQUIÃO,-25.4205422,-49.3069204
ALFERES POLLI,,
COM. MACEDO,,
ILDO OLINSKI,-25.5078439,-49.338972
ELIAS CELSO LISBOA DE MIRANDA FILHO,,
DINORA CARDOSO DE LIMA,-25.4472482,-49.2477789
DES. JOSÉ CARLOS RIBEIRO RIBAS,,
ANGELICA PAVELSKI,-25.4787357,-49.3591744
estrada angelo pianaro,-25.4009731,-49.3495466
JOÃO FLORENTINO ANSAI,-25.4999439,-49.3118793
PADRE GIOVANNI GRACEFFA,,
JOÃO DISSENHA,-25.4629723,-49.350087
PRESIDENTE EPITÁCIO PESSOA,-25.4283295,-49.2308733
vereador jose maria de azevedo,-25.5326092,-49.2303958
ludovico kachel,-25.3549398,-49.2044243
FAUSTO FRESSATO,-25.4245966,-49.3049911
DOS PRESBÍTEROS,-25.4252797,-49.2795172
francisco licnerski,-25.4811062,-49.2031104
Domicio Costa,-25.510322,-49.2565573
Pastor Waldomiro Bileski,-25.5426588,-49.2619527
Mal. Floriano Peixoto,-25.4722127,-49.2516803
MANOEL FELIPE RODRIGUES MORAES  POCA,-25.467679,-49.1940242
EDGARD DEGAS,-25.4672973,-49.2490214
SEBASTIAO ZANARDINI CARNEIRO,-25.5389573,-49.2441521
CHARLES NICOLLE,-25.4644973,-49.2163119
MÁRIO FOGAÇA,-25.4971753,-49.3356943
EMÍLIO DE MENEZES,-25.4165423,-49.2788931
nossa senhora aparecida,-25.3326501,-49.147048
DES. MOTTA,,
WILSON WALTER RUPPEL,-25.5037838,-49.3253049
JEAN JACQUES ROUSSEAU,-25.3760067,-49.25768
rodovia do xito,,
MAJ. SEBASTIÃO IZIDORO PEREIRA,-25.5042275,-49.2855773
MANOEL VICENTE DE OLIVEIRA MELLO,-25.4331861,-49.2337834
CHRISTINA DRESCH VIALLE,-25.4028948,-49.3294458
Presidente Arthur da Silva Bernardes,-25.4684905,-49.2969257
AURELIANO ROCHA LOURES,-25.4329076,-49.2345276
sebastião leonidas,,
maria clara,-25.4205426,-49.2638898
des vieira cavalcanti,,
MARIA FERREIRA DE ARAUJO,-25.5899379,-49.3252792
VALQUIRIA CAVALCANTE DA SILVA,-25.356302,-49.2326834
joão gbur,-25.3766173,-49.2259087
JOÃO CARLOS PINHEIRO DE LIMA,-25.5053603,-49.3222564
benvindo valente,-25.4193737,-49.2760929
rodovia curitiba ponta grossa,-25.0490627,-49.7152444
Maringa,-25.4354823,-49.2562512
FERDINANDO FERMINO FRANCIOSI,-25.5526972,-49.2905863
MAJOR PAULO LESSI,-25.4584169,-49.1982999
LUCIA BUTURI FOLTRAN,-25.5492186,-49.251635
DOS IPÊS,-25.45975845,-49.3257506221334
AMIM ABIL RUSS,-25.4645291,-49.19476
MONALISA STEFANI,-25.4992015,-49.2047862
Contorno Leste de Curitiba,-25.3711144,-49.0457691
29 de outubro,-25.61896585,-49.35654545278128
DOUTOR EGON ARMANDO KRUEGER,-25.4933949,-49.3275578
EDGARD VIANNA RODBARD,,
LUIZA LÉLIA GULIN GERONASSO,-25.3749178,-49.2470686
engenheiro rebouças,,
otto cristovam cetap,,
TRAVESSA JOÃO BATISTA RIBEIRO,,
Leopoldo Jacomel,-25.4310898,-49.2037431
SWAMI VIVEKANANDA,-25.4966285,-49.2125194
GENERAL POLLI COELHO,-25.431748,-49.2277237
NICÁCIO RIQUELME,-25.4328865,-49.2099111
DA. SAZA LATTES,-25.473457,-49.2265858
FAUSTO NASCIMENTO BITTENCOURT,-25.4029596,-49.2609441
DR. FAIVRE,-25.4259993,-49.2629093
PROFESSORA SILVIA GONÇALVES CORDEIRO RIBAS,-25.3847239,-49.3337967
BRESCIA,-25.4035731,-49.3425936
JOAQUIM OLIVEIRA FILHO,-25.4552087,-49.3513706
contorno sul,-25.4374954,-49.3651611
RUA JOSE LAURINDO COSTA,,
Professora Júlia Valery Legat Neal,-25.5095144,-49.2723499
DO RADIALISTA,-25.4585567,-49.1962064
tecnologias,,
EDITH RAMOS RIGHI,-25.4966221,-49.3395862
GONÇALO MENDES DE SIQUEIRA,-25.5263941,-49.2851602
BR-376,-25.598338,-49.1737252
PROF. JOÃO FALARZ,-25.4409275,-49.3455109
CEL. HERCULANO DE ARAÚJO,-25.4874058,-49.3102633
DOMINGOS IMBRONÍZIO,-25.4350551,-49.3244545
br 376 curitiba campo largo,-25.6602048,-49.1550514
CEL. BENEDITO TERTULIANO CORDEIRO,-25.4252209,-49.081939
ARISTEU GIRARDELLO,-25.4842153,-49.3158048
GILMAR NICCO,-25.6014427,-49.3295816
RODOVIA DO CAFÉ,-25.4306393,-49.335058
HELSE MARIA MARQUES PACHECO DE CARVALHO,-25.5368414,-49.2668907
HUGO CREPLIVE FILHO,-25.5389563,-49.2341409
PRES. TAUNAY,,
ANTÔNIO PAVELSKI,-25.4794413,-49.3575018
ALONSO PERES MUNHOZ,-25.4737535,-49.3309652
PR. MANOEL VIRGÍNIO DE SOUZA,,
ENG. WLADISLAU DEC,-25.5148597,-49.2767987
antônio rebelato,-25.496311,-49.2703383
vitório ladislau studzinski,-25.5613561,-49.092287
OCTÁVIO DE OLIVEIRA,,
cecília vigo bruzamolin,-25.5951268,-49.3289774
CECÍLIA VIGO BRUZAMOLIN,-25.5951268,-49.3289774
LAURA GONCALVES DOS SANTOS,-25.4829923,-49.339271
josé ali manfron,,
capela borda campo/4 barras,,
NEWTON LAPORTE,-25.3760653,-49.3350669
leocádio robson de lima damázio,,
ewaldo riedel,-25.45376025,-49.356843003163306
carlos klemtz,-25.4763361,-49.3213157
DOMINGOS PAULINO NETO,-25.4916347,-49.3399858
"Xv de novembro,",-25.4314492,-49.2722348
PAPA LEÃO XIII,,
JULIO AUGUSTO ANSIUTTI,-25.3957972,-49.2238222
ESTANISLAU MUCHAU,-25.5960802,-49.3352344
derosso,-25.5270373,-49.2515807
VILLA LOBOS,-25.498460100000003,-49.313155404736015
mateus leme,-25.4181707,-49.2712599
PROFESSOR DR. PEDRO RIBEIRO MACÊDO DA COSTA,,
JOÃO GOLIN,-25.3912656,-49.3451285
EDISON ACIR TABORDA BRITTO,-25.3507346,-49.2552774
GRECIA,-25.4591384,-49.23529951761546
DR CARLOS ALBERTO PEREIRA DE OLIVEIRA,-25.5341617,-49.2302832
DR. JOAO ILTAUMYR MILANO,-25.5326145,-49.2295796
IRMÃ CARMELITA MARIA,-25.3930778,-49.2359922
JOÃO KRYZANOWSKI,-25.3526355,-49.2565114
PROFESSORA MARIA DO BELEM FRANÇA,,
FRANCISCO KRASINSKI,,
prof maria do belém frança,,
br -376,-25.598338,-49.1737252
DR. ROBERTO BARROZO,-25.4184359,-49.2706003
DALCY SILVA,-25.5455558,-49.2385348
JUNDIAÍ DO SUL,-25.555467,-49.2544579
ATÍLIO PILATTI,-25.5063153,-49.272854
